title,authors,journal,doi,pub_date,times_cited,abstract
"Anthropozoonotic Giardia duodenalis genotype (assemblage) A infections in habitats of free-ranging human-habituated gorillas, Uganda","['Graczyk, TK', 'Bosco-Nizeyi, J', 'Ssebide, B', 'Thompson, RCA', 'Read, C', 'Cranfield, MR']",JOURNAL OF PARASITOLOGY,10.1645/0022-3395(2002)088[0905:AGDGAA]2.0.CO;2,OCT 2002,78,"To facilitate ecotourism and research, free-ranging mountain gorillas of Uganda have been habituated to humans. Testing of fecal samples of gorillas (n=100), people sharing gorilla habitats (n=62), and local pre- and postweaned cattle (n=50) having access to these habitats with fluorescein isothiocyanate-conjugated monoclonal antibodies revealed Giardia duodenalis cysts at prevalences of 2, 5, and 10%, respectively. The identification of G. duodenalis was confirmed by fluorescent in situ hybridization with 2 species-specific 18-bp oligonucleotide probes conjugated to hexachlorinated 6-carboxyfluorescein. The mean pathogen concentration was 2.5, 2.8, and 0.2x10(4) cysts/g of the gorilla, people, and cattle feces, respectively. All cyst isolates aligned with genotype (assemblage) A, as confirmed by polymerase chain reaction amplification and sequencing of a 130-bp region near the 5' end of the small subunit-ribosomal RNA gene. A single genotype (assemblage) A recovered from 3 genetically distant but geographically united host groups indicates anthropozoonotic transmission of G. duodenalis. A large percentage of the local community does not follow park regulations regarding the disposal of their fecal waste, as self-reported in a questionnaire. This genotype may have been introduced into gorilla populations through habituation activities and may have then been sustained in their habitats by anthropozoonotic transmission."
Profile: Ian Redmond - An 11th-hour rescue for great apes?,"['Bohannon, J']",SCIENCE,10.1126/science.297.5590.2203,SEP 27 2002,0,NA
Inactivation of CMP-N-acetylneuraminic acid hydroxylase occurred prior to brain expansion during human evolution,"['Chou, HH', 'Hayakawa, T', 'Diaz, S', 'Krings, M', 'Indriati, E', 'Leakey, M', 'Paabo, S', 'Satta, Y', 'Takahata, N', 'Varki, A']",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,10.1073/pnas.182257399,SEP 3 2002,154,"Humans are genetically deficient in the common mammalian sialic acid N-glycolylneuraminic acid (Neu5Gc) because of an Alu-mediated inactivating mutation of the gene encoding the enzyme CMP-N-acetylneuraminic acid (CMP-Neu5Ac) hydroxylase (CMAH). This mutation occurred after our last common ancestor with bonobos and chimpanzees, and before the origin of present-day humans. Here, we take multiple approaches to estimate the timing of this mutation in relationship to human evolutionary history. First, we have developed a method to extract and identify sialic acids from bones and bony fossils. Two Neandertal fossils studied had clearly detectable Neu5Ac but no Neu5Gc, indicating that the CMAH mutation predated the common ancestor of humans and Neandertals, approximate to0.5-0.6 million years ago (mya). Second, we date the insertion event of the inactivating human-specific sahAluY element that replaced the ancestral AluSq element found adjacent to exon 6 of the CMAH gene in the chimpanzee genome. Assuming Alu source genes based on a phylogenetic tree of human-specific Alu elements, we estimate the sahAluY insertion time at approximate to2.7 mya. Third, we apply molecular clock analysis to chimpanzee and other great ape CMAH genes and the corresponding human pseudogene to estimate an inactivation time of approximate to2.8 mya. Taken together, these studies indicate that the CMAH gene was inactivated shortly before the time when brain expansion began in humankind's ancestry, approximate to2.1-2.2 mya. In this regard, it is of interest that although Neu5Gc is the major sialic acid in most organs of the chimpanzee, its expression is selectively down-regulated in the brain, for as yet unknown reasons."
"Mother-infant interactions in western lowland gorillas (Gorilla gorilla gorilla): Spatial relationships, communication, and opportunities for social learning","['Maestripieri, D', 'Ross, SK', 'Megna, NL']",JOURNAL OF COMPARATIVE PSYCHOLOGY,10.1037//0735-7036.116.3.219,SEP 2002,27,"This study investigated mother-infant interactions in lowland gorillas (Gorilla gorilla gorilla) with particular focus on the relative role of mothers and infants in creating situations that are potentially conducive to infant social learning. Eleven gorilla mother-infant dyads were focally observed in weekly 1-hr sessions for 12 months. Spatial relationships were affected by age as well as by ambient temperature. Although the youngest infant was encouraged by its mother to walk and climb, mothers showed little or no encouragement in other contexts. In contrast, infants were quite interested in their mothers' activities, on some occasions repeated their mother's behavior, and actively encouraged their mothers to share food, play, or follow them. These findings suggest that gorilla infants are more active than their mothers in creating situations that are potentially conducive to the acquisition of knowledge or skills."
Prevalence of Bartonella species causing bacteraemia in domesticated and companion animals in the United Kingdom,"['Birtles, RJ', 'Laycock, G', 'Kenny, MJ', 'Shaw, SE', 'Day, MJ']",VETERINARY RECORD,NA,AUG 24 2002,28,"Between October 1999 and February 2000, 691 blood samples examined routinely for either haematological or virological assessment were screened by culture for the presence of Bartonella species. They came from 615 animals: 360 cats, 211 dogs, 27 horses, 16 cattle and a gorilla. The samples were incubated for long periods on 10 per cent horse blood agar at 37degreesC in an atmosphere containing 5 per cent carbon dioxide. Isolates were obtained from 35 samples from 34 (9-4 per cent) of the cats, but not from any of the other animals. Comparison of citrate synthase gene sequences from the isolates indicated that they were all Bartonella henselae. Analysis of 16S rRNA gene fragments indicated that 30 of the cats were infected solely with B henselae genotype II, two were infected solely with B henselae genotype I and two were infected with both genotypes."
A strong signature of balancing selection in the 5 ' cis-regulatory region of CCR5,"['Bamshad, MJ', 'Mummidi, S', 'Gonzalez, E', 'Ahuja, SS', 'Dunn, DM', 'Watkins, WS', 'Wooding, S', 'Stone, AC', 'Jorde, LB', 'Weiss, RB', 'Ahuja, SK']",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,10.1073/pnas.162046399,AUG 6 2002,131,"CCR5 encodes a cell surface chemokine receptor molecule that serves as the principal coreceptor, with CD4, for HIV-type 1 (HIV-1). Varied HIV-1 susceptibility and time to progression to AIDS have been associated with polymorphisms in CCR5. Many of these polymorphisms are located in the 5' cis-regulatory region of CCR5, suggesting that it may have been a target of natural selection. We characterized CCR5 sequence variation in this region in 400 chromosomes from worldwide populations and compared it to a genome-wide analysis of 100 AN polymorphisms typed in the same populations. Variation was substantially higher than expected and characterized by an excess of intermediate-frequency alleles. A genealogy of CCR5 haplotypes had deep branch lengths despite markedly little differentiation among populations. This finding suggested a deviation from neutrality not accounted for by population structure, which was confirmed by tests for natural selection. These results are strong evidence that balancing selection has shaped the pattern of variation in CCR5 and suggest that HIV-1 resistance afforded by CCR5 5' cis-regulatory region haplotypes may be the consequence of adaptive changes to older pathogens."
Evolution of a VNTR located within the promoter region of the thiopurine methyltransferase gene: inferences from population and sequence data,"['Alves, S', 'Amorim, A', 'Prata, MJ']",HUMAN GENETICS,10.1007/s00439-002-0784-5,AUG 2002,4,"The promoter region of the human thiopurine methyltransferase (TPMT) gene contains a variable number of tandem repeats (VNTR) with three kind of motifs (A, B, and C) differing by the length of the unit core and nucleotide sequence. We have studied the structural variation within the VNTR alleles in two human populations and in samples from gorillas and chimpanzees. In humans, no intermingling of motifs was detected within the VNTR, and the sequences of the three core motifs remained remarkably unchanged, differences between alleles corresponding essentially to variations in the number of A and B repeats. The variation pattern in humans is consistent with an interpretation in which two contiguous genetic units (repeats A and B) behave evolutionarily according to the stepwise mutation model, as inferred from the population distribution profiles and from the molecular phylogenetic relationships among the VNTR alleles. However, the observation of a strong negative correlation between the numbers of A and B repeats also suggests that the regularity and/or independence of the mutational process has been disrupted to some extent by interactions between the A and B stretches. Selective pressure (the VNTR plays some role, although minor, in the TPMT function) or biased mutation are possible explanations. In gorillas and chimpanzees, several A-, B-, or C-like motifs were detected, but their arrangement within the VNTR alleles did not followed the regular pattern registered in humans and, particularly for the B-like motifs, a considerable sequence hypervariability was registered. Furthermore, the structural differences among non-human alleles were sufficiently numerous to render more plausible the assumption of the infinite allele model."
Button osteoma: Its etiology and pathophysiology,"['Eshed, V', 'Latimer, B', 'Greenwald, CM', 'Jellema, LM', 'Rothschild, BM', 'Wish-Baratz, S', 'Hershkovitz, I']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,10.1002/ajpa.10087,JUL 2002,10,"The present study investigates a circumscribed bony overgrowth on the cranial vault, known as button osteoma (BtO) and referred to here as button lesion (BtL). We discuss its anthropological implications. Data on its histology, location, and population distribution (by age, race, and gender) are provided.

Microscopically, BtL is composed of well-organized dense lamellated bone which is poorly vascularized and with very few osteocytes. It forms a dome-shaped roof over an underlying diploeized area which includes the ectocranial table.

The frequency of BtL is similar in modern (37.6%) and archaeological (41.1%) populations, in blacks, whites, males, and females, and correlates with age. It is rare in nonhuman primates. Fifty-five percent of the human skulls studied by us had BtL only on the parietal, 23,6% on the frontal, and 3.6% on the occipital bones. Fifteen percent had BtL on both the frontal and parietal bones. No lateral preference was found. Most skulls with BtL (64.1%) had only one lesion, 20.4% had two BtL, and 15.4% demonstrated multiple BtL, The average number of button osteomas on an affected skull was 1.97. The frequency of large osteomas (0.5-1.0 cm) was similar in young and old age groups.

The demographic characteristics of BtL, mainly its high frequency among ancient and modern populations, its independence of sex and race, its scarcity in other primates, and the fact that its macro- and microstruture are indicative of an hamartoma (and not an osteoma or exostosis) suggest an evolutionary background to the phenomenon. (C) 2002 Wiley-Liss, Inc."
A simple covarion-based approach to analyse nucleotide substitution rates,"['Siltberg, J', 'Liberles, DA']",JOURNAL OF EVOLUTIONARY BIOLOGY,10.1046/j.1420-9101.2002.00416.x,JUL 2002,34,"Using the ratio of nonsynonymous to synonymous nucleotide substitution rates (K-a/K-s) is a common approach for detecting positive selection. However, calculation of this ratio over a whole gene combines amino acid sites that may be under positive selection with those that are highly conserved. We introduce a new covarion-based method to sample only the sites potentially under selective pressure. Using ancestral sequence reconstruction over a phylogenetic tree coupled with calculation of K-a/K-s ratios, positive selection is better detected by this simple covarion-based approach than it is using a whole gene analysis or a windowing analysis. This is demonstrated on a synthetic dataset and is tested on primate leptin, which indicates a previously undetected round of positive selection in the branch leading to Gorilla gorilla."
Relative placement of the mandibular fossa in great apes and humans,"['Sherwood, RJ', 'Rowley, RB', 'Ward, SC']",JOURNAL OF HUMAN EVOLUTION,10.1006/jhev.2002.0558,JUL 2002,5,"Several researchers have investigated, or commented on, the relative placement of the hominin mandibular fossa with regard to brain expansion and masticatory function. Two confounding factors are identified in this previous work. First, a number of different measurement techniques have been applied, confusing comparisons between studies. Second, the effects of squamous thickening due to temporal bone pneumatization are shown to influence measurements based relative to the ectocranial margin of the skull.

To investigate the influence of these factors, a sample of adult human (n = 12), chimpanzee (n = 12), gorilla (n = 15), and orang-utan (n = 8) skulls from the Cleveland Museum of Natural History, University of Wisconsin Zoology Museum, and University of Wisconsin Anthropology collections, were CT scanned. Coronal scans were horizontally aligned and measured on a personal computer using ImageF (NIH). To identify fossa placement, fossa breadth was measured as the projected distance in the coronal plane between the tip of the entoglenoid to lateral margin of the articular surface. A second distance, from the tip of the entoglenoid to a sagittal plane, tangent to the lateralmost margin of the endocranial surface was taken to indicate the extent of medial placement of the fossa.

By eliminating the influence of pneumatization, these data unambiguously confirmed the medial placement of the human fossa and show all great apes as having a laterally placed fossa. Similar measurements on three fossil hominins, KNM-BC I (Homo sp. indet.), OH 5 and KNM-ER 23000 (Paranthropus boisei) demonstrate that, while all specimens demonstrate a broad fossa, only KNM-BC I is characterized by a relatively medial placement while the latter two display lateral placement. (C) 2002 Elsevier Science Ltd. All rights reserved."
Genetic and functional analysis of the von Hippel-Lindau (VHL) tumour suppressor gene promoter,"['Zatyka, M', 'Morrissey, C', 'Kuzmin, I', 'Lerman, MI', 'Latif, F', 'Richards, FM', 'Maher, ER']",JOURNAL OF MEDICAL GENETICS,10.1136/jmg.39.7.463,JUL 2002,21,"The VHL gatekeeper turnout suppressor gene is inactivated in the familial cancer syndrome von Hippel-Lindau disease and in most sporadic clear cell renal cell carcinomas. Recently the VHL gene product has been identified as a specific component of a SCF-like complex, which regulates proteolytic degradation of the hypoxia inducible transcription factors HIF-1 and HIF-2. pVHL is critical for normal development and mRNA expression studies suggest a role in nephrogenesis. Despite the importance of VHL in oncogenesis and development, little is known about the regulation of VHL expression. To investigate VHL promoter activity, we performed comparative sequence analysis of human, primate, and rodent 5 VHL sequences. We then proceeded to deletion analysis of regions showing significant evolutionary conservation between human and rat promoter sequences, and defined two positive and one negative regulatory regions. Analysis of specific putative transcription factor binding sites identified a functional Sp1 site, which was shown to be a regulatory element. Overlapping Sp1/AP2 sites were also identified and candidate E2F1 binding sites evaluated. Three binding sites for as yet unidentified transcription factors were mapped also. These investigations provide a basis for elucidating the regulation of VHL expression in development, the molecular pathology of epigenetic silencing of VHL in tumourigenesis, and suggest a possible link between Sp1, VHL, and nephrogenesis."
Mineral content as a basis for food selection by western lowland gorillas in a forest clearing,"['Magliocca, F', 'Gautier-Hion, A']",AMERICAN JOURNAL OF PRIMATOLOGY,10.1002/ajp.10034,JUN 2002,33,"The forests in northwest Republic of Congo contain a number of herbaceous swamp clearings that provide foraging sites for lowland gorillas (G.g. gorilla). A 10-month study at the Maya Nord clearing (Parc National d'Odzala) showed that feeding activities occupied 72% of the time visiting gorillas spent on the clearing. They fed on four plant species: Enydra fluctuans (Asteraceae), Cyperits sp., Pycreus mundtii, and Rhynchospora corymbosa (Cyperaceae) among the 45 species recorded on the clearing. These clearing food species have higher mineral contents (especially Na and Ca) than the dominant Marantaceae species (Haumania liebrechtsiana) that constituted a staple food plant for gorillas in this forest. They also have higher potassium contents and contain less lignin than non-eaten clearing items/species. Finally,the most actively searched for clearing food (Enydra fluctuans) was characterized by the highest amount of Na and Ca. These results suggest that the mineral content (especially in Na, Ca, and/or K) could determine the feeding selectivity of gorillas at the clearing. They also tend to confirm that the amount of fiber plays a deterrent role in food selectivity, as has been found by many authors. The high density of gorillas in that region could result from the combination of the large areas of Marantaceae forests that provide abundant though monotonous food, and the number of clearings that provide sufficient mineral supplies. Clearings should thus be considered as key habitats for the conservation of gorillas. (C) 2002 Wiley-Liss, Inc."
"Single-trial learning of ""what"" and ""who"" information in a gorilla (Gorilla gorilla gorilla): implications for episodic memory","['Schwartz, BL', 'Colon, MR', 'Sanchez, IC', 'Rodriguez, IA', 'Evans, S']",ANIMAL COGNITION,10.1007/s10071-002-0132-0,JUN 2002,35,"Single-trial learning and long-term memory of ""what"" and ""who"" information were examined in an adult gorilla (Gorilla gorilla gorilla). We presented the gorilla with a to-be-remembered food item at the time of study. In Experiment 1, following a retention interval of either approximately 7 min or 24 h, the gorilla responded with one of five cards, each corresponding to a particular food. The gorilla was accurate on 70% of the short retention-interval trials and on 82% of the long retention-interval trials. In Experiment 2, the food stimulus was provided by one of two experimenters, each of whom was represented by a card. The gorilla identified the food (55% of the time) and the experimenter (82% of the time) on the short retention-interval trials. On the long retention-interval trials, the gorilla was accurate for the food (73%) and for the person (87%). The results are interpreted in light of theories of episodic memory."
Mycobacterium tuberculosis: An emerging disease of free-ranging wildlife,"['Alexander, KA', 'Pleydell, E', 'Williams, MC', 'Lane, EP', 'Nyange, JFC', 'Michel, AL']",EMERGING INFECTIOUS DISEASES,NA,JUN 2002,37,"Expansion of ecotourism-based industries, changes in land-use practices, and escalating competition for resources have increased contact between free-ranging wildlife and humans. Although human presence in wildlife areas may provide an important economic benefit through ecotourism, exposure to human pathogens may represent a health risk for wildlife. This report is the first to document introduction of a primary human pathogen into free-ranging wildlife. We describe outbreaks of Mycobacterium tuberculosis, a human pathogen, in free-ranging banded mongooses (Mungos mungo) in Botswana and suricates (Suricata suricatta) in South Africa. Wildlife managers and scientists must address the potential threat that humans pose to the health of free-ranging wildlife."
Identifying metameric variation in extant hominoid and fossil hominid mandibular molars,"['Hlusko, LJ']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,10.1002/ajpa.10051,MAY 2002,9,"Landmark data were collected from cross sections and occlusal images of mandibular molar crowns, and Euclidean distance matrix analysis (EDMA) was used to identify metameric morphological variation between the first and second mandibular molars of living taxa: Gorilla gorilla (n = 30), Pan troglodytes (n = 34), and Homo sapiens (n 26). Two patterns of metameric variation were identified, one unique to humans and the other shared by chimpanzees and gorillas. In order to assess the utility of this type of analysis for the interpretation of the hominid fossil record, 19 mandibular molars from Sterkfontein Member 4, South Africa, were examined. The pattern of metameric variation of the Sterkfontein molars resembled that of the African great apes, and differed from the modern human pattern. These results demonstrate that data on metameric variation may provide information regarding function or developmental processes previously indiscernible from fossil material. (C) 2002 Wiley-Liss, Inc."
Another look at shape variation in the distal femur of Australopithecus afarensis: implications for taxonomic and functional diversity at Hadar,"['Lague, MR']",JOURNAL OF HUMAN EVOLUTION,10.1006/jhev.2002.0545,MAY 2002,20,"Previous studies have recognized two patterns of distal femoral morphology among the specimens from Hadar (Ethiopia) assigned to Australopithecus afarensis. Size and shape differences between the well preserved large (AL 333-4) and small (AL 129-1a) distal femora have been used to invoke both taxonomic and functional differences within the A. afarensis hypodigm. Nevertheless, prior studies have not analyzed these specimens in a multivariate context, nor have they compared the pattern of shape differences between the fossils to patterns of sexual dimorphism among extant taxa (i.e., the manner in which males and females differ). This study reexamines morphometric differences between the above specimens in light of observed levels of variation and patterns of sexual dimorphism among extant hominoids.

Eight extant reference populations were sampled to provide a standard by which to consider size and shape differences between the fossils. Samples include three populations of modern humans, two subspecies of Pan troglodytes, three subspecies of Gorilla gorilla, Pan paniscus, and Pongo pygmaeus. Using size ratios and scale-free ""shape"" data (both derived from 2-D coordinate landmarks), size and shape differences between the fossils were evaluated against variation within each reference population using an exact randomization procedure. Growth Difference Matrix Analysis (GDMA) was used to test whether the pattern of morphological differences between the fossils differs significantly from patterns of sexual dimorphism observed among the ten extant groups. Overall morphometric affinities of the fossils to extant taxa were explored using canonical variates analysis (CVA).

Results of the randomization tests indicate that the size difference between the Hadar femora can be easily accommodated within most hominoid taxa at the subspecific level (though not within single-sex samples). In addition, the magnitude of shape differences between the fossils can be commonly sampled even within most single-sex samples of a single hominoid subspecies. The pattern of morphological differences between the fossils does not differ statistically from any average pattern of femoral shape dimorphism observed among living hominoids. Moreover, contrary to prior claims, and despite a size disparity between the fossils greater than is typically observed within some chimpanzee and human populations, the two Hadar fossils appear to be much more similar to one another in overall shape than either specimen is to any extant hominoid group. (C) 2002 Elsevier Science Ltd. All rights reserved."
"Primate hepatitis B viruses - genetic diversity, geography and evolution","['Robertson, BH', 'Margolis, HS']",REVIEWS IN MEDICAL VIROLOGY,10.1002/rmv.348,MAY-JUN 2002,44,"There are six well characterised genotypes (A-F) of human hepatitis B virus that have distinct geographic ranges which generally relate to chronic HBV infection. A seventh human genotype (G) has recently been described, but there is limited information on ethnic and geographic distribution. Despite the fact that early studies indicated that HBV antigens were present in other primates, the prevailing dogma that HBV was a human disease precluded alternative explanations. Within the past 5 years, hepatitis B viruses have been characterised from all the Old World great apes (orangutan, gibbons, gorillas and chimpanzees) and from a New World woolly monkey. Each group of non-human primates appears to have a distinct strain of hepatitis B virus that can be distinguished from human sequences based upon the nucleoticle sequence and selected amino acid changes in the viral proteins. The woolly monkey HBV is most divergent from other primate and human sequences, while the great ape HBV sequences cluster together with separate branches for each group. Published in 2002 by John Wiley Sons, Ltd."
"Group size and structure in western lowland gorillas (Gorilla gorilla gorilla) at Mbeli Bai, Republic of Congo","['Parnell, RJ']",AMERICAN JOURNAL OF PRIMATOLOGY,10.1002/ajp.1074,APR 2002,76,"This paper describes the size and structure of western lowland gorilla groups visiting Mbeli Bai, a swampy forest clearing in northern Congo. An observation platform at the edge of the clearing was used over a 3-yr period, with gorillas visible for 1,681 hr. Data are presented on 14 groups and seven solitary males. Mean group size (excluding solitary males) was 8.4 +/- SD 4.3, and did not differ significantly from most other gorilla studies. All groups at Mbeli contained only one fully mature male and did not show evidence of fission-fusion or regular subgrouping. All emigrating males that remained in the population became solitary, and ""bachelor"" groups were not observed. Methodological issues are raised, including the classification of multi-male groups, and the demographic profiles of other populations are discussed in the light of results from Mbeli. (C) 2002 Wiley-Liss, Inc."
"Cryptosporidiosis in people sharing habitats with free-ranging mountain gorillas (Gorilla gorilla beringei), Uganda","['Nizeyi, JB', 'Sebunya, D', 'Dasilva, AJ', 'Cranfield, MR', 'Pieniazek, NJ', 'Graczyk, TK']",AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,NA,APR 2002,28,"Cryptosporidiosis. a zoonotic diarrheal disease, significantly contributes to the mortality of people with impaired immune systems worldwide. Infections with an animal-adapted genotype (Genotype 2) of Cryptosporidium parvum were found in a human population in Uganda that shares habitats with free-ranging gorillas, from which the same genotype of C. parvum had been recovered previously. A high prevalence of disease was found in park staff members (21%) who frequently contact gorillas versus 3% disease prevalence in the local community. This indicates a zoonotic transmission cycle of this pathogen against which no effective prophylaxis or therapy exists. The results of the study questionnaire demonstrated a high percentage of people not undertaking appropriate precautions to prevent fecal-oral transmission of C. parvum in the Bwindi Impenetrable National Park. Uganda. This human population will benefit from stronger compliance with park regulations regarding disposal of their fecal waste within the park boundaries."
"Chromosome mapping of Miller-Diecker, Smith-Magenis and RARA loci in non-human primates: implications in the evolution of human chromosome 17","['Sineo, L', 'Romagno, D', 'Guarducci, S', 'Lapini, M', 'Giovannucci-Uzielli, ML', 'Chiarelli, B']",GENETICA,10.1023/A:1016226213603,APR 2002,4,"Molecular cytogenetics allows to verify chromosomal homologies previously hypothesised on the base of banding pattern comparison in different species. So far only the chromosome painting technique has been extensively used in studies of chromosomal evolution. This technique allows to detect only interchromosomal rearrangements. Human and Great Apes chromosomes basically differ by intrachromosomal rearrangements, in particular inversions; with chromosome painting it has just been possible to confirm the origin by fusion of human chromosome 2 and a reciprocal translocation in Gorilla, involving the homologous of chromosome 5 and 17. In order to verify intrachromosomal rearrangements in human chromosomal evolution, chromosome mapping of human loci in non-human primates is a useful approach. We mapped Miller-Diecker, Smith-Magenis and RARA loci localised on human chromosome 17, in Gorilla gorilla, Pongo pygmaeus, Macaca fascicularis and Cercopithecus aethiops. On the base of the obtained results it was possible to verify chromosomal rearrangements previously identified by banding, to achieve new informations about the controversial evolution of human chromosome 17, and to detect the occurrence of a paracentric inversion in the homologous in Cercopithecus aethiops."
"Patterns of human diversity, within and among continents, inferred from biallelic DNA polymorphisms","['Romualdi, C', 'Balding, D', 'Nasidze, IS', 'Risch, G', 'Robichaux, M', 'Sherry, ST', 'Stoneking, M', 'Batzer, MA', 'Barbujani, G']",GENOME RESEARCH,10.1101/gr.214902,APR 2002,134,"Previous studies have reported that about 85% of human diversity at Short Tandem Repeat (STR) and Restriction Fragment Length Polymorphism (RFLP) autosomal loci is due to differences between individuals Of the same population, whereas differences among continental groups account for only 10% of the overall genetic variance. These findings conflict with popular notions of distinct and relatively homogeneous human races, and may also call into question the apparent usefulness of ethnic classification in, for example, medical diagnostics. Here, we present new data oil 21 Alu insertions in 32 populations. We analyze these data along with three other large, globally dispersed data sets consisting of apparently neutral biallelic nuclear markers, as well as with a P-globin data set possibly subject to selection. We confirm the previous results for the autosomal data, and find a higher diversity among continents for Y-chromosome loci. We also extend the analyses to address two questions: (1) whether differences between continental groups, although small, are nevertheless large enough to confidently assign individuals to their continent on the basis of their genotypes; (2) whether the observed genotypes naturally cluster into continental or population groups when the sample source location is Ignored. Using a range of statistical methods, we show that classification errors are at best around 30% for autosomal biallelic polymorphisms and 27% for the Y chromosome. Two data sets suggest the existence of three and four major groups of genotypes worldwide, respectively, and the two groupings are inconsistent. These results suggest that, at random biallelic loci, there is little evidence, if any, of a clear subdivision of humans into biologically defined groups."
Complex SNP-based haplotypes in three human helicases: Implications for cancer association studies,"['Trikka, D', 'Fang, Z', 'Renwick, A', 'Jones, SH', 'Chakraborty, R', 'Kimmel, M', 'Nelson, DL']",GENOME RESEARCH,10.1101/gr.176702,APR 2002,17,"We have initiated a candidate gene approach to study variation and predisposition to cancer in the four major ethnic groups that constitute the U.S. population (African Americans, Caucasians, Hispanics, and Asians). We resequenced portions of three helicase genes (BLM, WRN, and RECQL) identifying a total of 37 noncoding single nucleotide polymorphisms (SNPs). Haplotype inference predicted 50 haplotypes in BLM, 56 in WRN, and 47 in RECQL in a sample of 600 chromosomes. Approximately 10% of the predicted haplotypes were shared among all ethnic groups. Linkage disequilibrium and recombination effects showed that each locus has taken a diverse evolutionary path. Primate DNA analysis of the same loci revealed one human haplotype per gene shared with the great apes, indicating that the observed diversity occurred since the divergence of humans from the last common ancestor. In BLM, we confirmed the presence of a founder haplotype among Ashkenazi Jews homozygous for the blm(Ash) mutation. The cosegregating haplotype was seen in all (616) samples of Ashkenazi descent, whereas in the general population it has a low frequency (0.02) and was not found in African Americans. In WRN, ethnic samples were studied for their haplotype content and the presence or absence of six previously described coding SNPs (cSNPs). Hispanic individuals carrying two of these cSNPs showed a 60% increase In the frequency of a common haplotype (haplotype No. 28). In the pooled sample, no association was found. Because (1) the majority of the haplotypes are population specific and (2) the patterns of linkage disequilibrium, recombination, and haplotype diversity are markedly different between gene regions, these data show the importance of either ethnically matched controls or within-family-based disease-gene association studies."
Food preferences among captive western gorillas (Gorilla gorilla gorilla) and chimpanzees (Pan troglodytes),"['Remis, MJ']",INTERNATIONAL JOURNAL OF PRIMATOLOGY,10.1023/A:1013837426426,APR 2002,34,"I used a zoological park setting to address food preferences among gorillas (Gorilla gorilla gorill) and chimpanzees (Pan troglodytes). Gorillas and chimpanzees are different sizes, and consequently, have been traditionally viewed as ecologically distinct. Sympatric western gorillas and chimpanzees have proved difficult to study, in the wild. Limited field data have provided conflicting information about whether gorillas are fundamentally, different from Chimpanzees in diet and behavior. Fruit eating shapes the behavior of most apes, but it is unclear whether the large-bodied gorillas are an exception to this rule, specifically whether they tire less selective and more opportunistic fruit eaters than chimpanzees are. My research provides experimental observational data to complement field data and to better characterize the diets and food preferences of the African apes. Daring laboratory research at the San Francisco Zoological Gardens, I examined individual and specific differences in food preferences of captive gorillas and chimpanzees via experimental paired-choice food trials with, foods that varied in nutritional content. During the study, I offered 2500 paired-food choices to 6 individual gorillas and 2000 additional pairs to them as a group. I also proffered 600 food pairs to 4 individual chimpanzees Despite expectations of the implications of body size differences for diet, gorillas and chimpanzees exhibited similar food preferences. Both species preferred foods high in non-starch sugars and sugar-to-fiber ratios, and low in total dietary fiber. Neither species avoided foods containing tannins. These data support other suggestions of African apes sharing a frugivorous adaptation."
Taste responses to fructose and tannic acid among gorillas (Gorilla gorilla gorilla),"['Remis, MJ', 'Kerr, ME']",INTERNATIONAL JOURNAL OF PRIMATOLOGY,10.1023/A:1013827310497,APR 2002,19,"We investigated the taste responses to fructose and tannic acid compounds among 6 western gorillas (Gorilla gorilla gorilla) at the San Francisco Zoo. We presented the subjects with 12 reference concentrations of 3-300 mM fructose, paired with tap water in paired-choice experimental trials. We subsequently, presented them with tap water paired with 8 dilute concentrations of tannic acid (0.25-6 mM) dissolved in 100 mM fructose solutions and 8 concentrations (0.25-6 mM) dissolved in 300 mM fructose solutions. The gorillas exhibited a broadly, similar preference threshold for fructose (50 mM) to those of other nonhuman primate and human samples. The gorillas tolerated moderate levels of tanninc acid, especially when presented in a very sweet package. The depressing effect of tannic acid on the ingestion of fructose solutions appeared to increase progressively, with tannin concentration and was lower as fructose concentration increased. The inhibition threshold for tannic acid solutions was reached at 4 mM tannic acid in 100 mM fructose solution, and at 6 mM tannic acid in 300 mM fructose solutions. These results suggest that gorillas use sweetness as a criterion for food selection and regard those with moderate levels of tannins as palatable. Our findings corroberate food preference studies and nutritional analyses of wild gorilla foods indicating that they prefer sugary, foods and readily, consume ones containing moderate levels of tannins. Taste responses may,facilitate a flexible frugivorous/folivorous diet among gorillas."
