title,authors,journal,doi,pub_date,times_cited,abstract
Lineage-specific homogenization of the polyubiquitin gene among human and great apes,"['Tachikui, H', 'Saitou, N', 'Nakajima, T', 'Hayasaka, I', 'Ishida, T', 'Inoue, I']",JOURNAL OF MOLECULAR EVOLUTION,10.1007/s00239-003-2532-4,DEC 2003,6,"Ubiquitin is a highly conserved protein, and is encoded by a multigene family among eukaryote species. The polyubiquitin genes, UbB and UbC, comprise tandem multiple ubiquitin coding units without a spacer region or intron. We determined nucleotide sequences for the UbB and UbC of human, chimpanzee, gorilla, and orangutan. The ubiquitin repeat number of UbB was constant (3) in human and great apes, while that of UbC varied: 6 to 11 for human. 10 to 12 for chimpanzee, 8 for gorilla, and 10 for orangutan. The heterogeneity of the repeat number within closely related hominoid species suggests that a lineage-specific unequal crossover and/or gene duplication occurred. A marked homogenization of UbC occurred in gorilla with a low level of synonymous difference (p,). The homogenization of UbC also occurred in chimpanzee and less strikingly in human. The first and last ubiquitin coding units of UbC were clustered independently between species, and less affected by homogenization during the hominoid evolution. Therefore, the homogenization of ubiquitin coding units is likely due to an unequal crossing-over inside the ubiquitin units. The lineage-specific homogenization of UbC among closely related species suggests that concerted evolution has a key role in the short-term evolution of UbC."
Granny gorilla knows best,"['Leahy, S']",NEW SCIENTIST,NA,NOV 15 2003,0,NA
The choice of post-conflict interactions in wild chimpanzees (Pan troglodytes),"['Wittig, RM', 'Boesch, C']",BEHAVIOUR,10.1163/156853903771980701,NOV-DEC 2003,50,"Some costs of conflicts remain after an aggressive interaction has been terminated. Post-conflict management in social living animals can reduce those costs by means of a variety of interactions implemented after aggression (e.g. reconciliation, consolation, redirected aggression). Each post-conflict interaction (PCI) provides different advantages and disadvantages, although the functions may sometimes overlap. Individuals can therefore choose a PCI to achieve the most favourable outcome within a given conflict situation. We examined 876 dyadic aggressive interactions among 18 wild chimpanzees (Pan troglodytes verus) of both sexes in the Tai National Park, Cote d'Ivoire. We investigated which conflict-condition led to which type of PCI and related the choice of PCI to its advantages and disadvantages. Tai chimpanzees used reconciliation to resolve conflicts among high value partners and when approaching the former opponent was unlikely to entail further aggression. Consolation seemed to substitute for reconciliation, when were opponents low value partners or approaching the former opponent was too risky, such as when further aggression was likely. Tai chimpanzees renewed aggression after undecided conflicts and when losers were unexpected. They used redirected aggression after long conflicts, possibly because friendly PCIs were likely to fail. However, Tai chimpanzees continued with business as usual when conflicts were very short, and they avoided further interactions when the accessibility of the resource was unlimited. Tai chimpanzees appeared to follow a clear-cut evaluation process as they seemed to weigh advantages against disadvantages for the appropriate choice of PCI."
Construction of a gorilla fosmid library and its PCR screening system,"['Kim, CG', 'Fujiyama, A', 'Saitou, N']",GENOMICS,10.1016/S0888-7543(03)00174-5,NOV 2003,29,"A gorilla fosmid library of 261,120 independent clones was constructed and characterized. The fosmid vector is similar to the cosmid in average insert size of ca. 40 kb but contains the F factor for replication, and it is more resistant to recombination. This clone library represents about 3.7 times coverage of the gorilla genome. A simple screening system by PCR was established, and we successfully found 9 clones that cover the entire Hox A gene cluster of the gorilla genome. This gorilla fosmid DNA library is a useful resource for comparative genomics of human and apes. (C) 2003 Elsevier Inc. All rights reserved."
Rowan and Canadian Superior announce contracting of Rowan Gorilla v for offshore Nova Scotia Mariner Natural Gas Project,['[Anonymous]'],JOURNAL OF CANADIAN PETROLEUM TECHNOLOGY,NA,NOV 2003,0,NA
Is somnambulism a distinct disorder of humans and not seen in non-human primates?,"['Kantha, SS']",MEDICAL HYPOTHESES,10.1016/S0306-9877(03)00206-8,NOV-DEC 2003,1,"Though somnambulism (sleepwalking) is a well-recognized sleep disorder in humans, a biomedical literature search in Medline and Primate Literature bibliographic databases showed no publications on sleepwalking in non-human primates. From this finding, two inferences can be made. First is that somnambulism may be present in non-human primates; but due to limitations in expertise and methodological resources as well as narrow focus of research interest, until now researchers have not detected it in wild and/or captive conditions. Second, somnambulism does not exist in non-human primates including apes (chimpanzee, gorilla, orang-utan and gibbon); and thus, it is a unique behavioral disorder present only in humans. It is premature to conclude which of these two inferences is correct. In Jane Goodall's view, sleepwalking behavior is absent in chimpanzees. If further field observations can confirm Goodall's assertion that somnambulism is indeed absent in chimpanzees, it will be of evolutionary and medical interest to know why this parasomnic behavior became established in humans during the past 5.5 million years or so. (C) 2003 Elsevier Ltd. All rights reserved."
Rapidly evolving genes in human. I. The glycophorins and their possible role in evading malaria parasites,"['Wang, HY', 'Tang, H', 'Shen, CKJ', 'Wu, CI']",MOLECULAR BIOLOGY AND EVOLUTION,10.1093/molbev/msg185,NOV 2003,56,"In an attempt to identify all fast-evolving genes between human and other primates, we found three glycophorins, GPA, GPB, and GPE, to have the highest rate of nonsynonymous substitutions among the 280 genes surveyed. The K-a/K-s ratios are generally greater than 3 for GPA, GPB, and GPE in human, chimpanzee, and gorilla, indicating positive selection. The uniformly high substitution rate across loci can be explained by the frequent sequence exchanges among genes. GPA is the receptor for the binding ligand EBA-175 of the malaria parasite, Plasmodium falciparum. The levels of nonsynonymous divergence and polymorphism of EBA-175 are also the highest in the genome of P. falciparum. We hypothesize that GPA has been evolving rapidly to evade malaria parasites. Both the high rate of nonsynonymous substitutions and the frequent interlocus conversions may be means of evasion. The support for the evasion hypothesis is still indirect, but, unlike other hypotheses, it can be tested specifically and systematically."
Evolution of primate theta-defensins: a serpentine path to a sweet tooth,"['Nguyen, TX', 'Cole, AM', 'Lehrer, RI']",PEPTIDES,10.1016/j.peptides.2003.07.023,NOV 2003,111,"Retrocyclins (ancestral human theta-defensins) are cyclic antimicrobial octadecapeptides that interfere with viral uptake and protect human cells from infection by T- and M-tropic strains of HIV-1 in vitro. As are other theta-defensins, retrocyclins are lectins that bind gp120, CD4, and galactosylceramide-all of which are implicated in HIV-1 uptake. Although theta-defensin mRNA transcripts are present in human bone marrow, spleen, thymus, testis, and skeletal muscle, a premature stop codon aborts their translation. We found six theta-defensin (DEFT) genes in the human genome; five on chromosome 8p23 and one on chromosome 1. All six of these pseudogenes, as well as:their homologues in chimpanzees and gorillas, contained the same premature stop codon mutation. Whereas we found intact DEFT genes in DNA from several Old World Monkeys, Hylobates syndactylus (a lesser ape) and orangutans, no homologues were present in DNA from six New World Monkeys and five prosimians. We conclude that DEFT genes and theta-defensins arose in Old World Monkeys by mutation of a pre-existing alpha-defensin gene. Although intact DEFT genes survive in some nonhuman primates, our hominid ancestors lost their ability to produce theta-defensins after the orangutan and hominid lineages diverged. It is possible (but may be difficult to prove) that this mutation rendered our species more susceptible to infection by HIV-1. (C) 2003 Elsevier Inc. All rights reserved."
Myotonic dystrophy type 2: Human founder haplotype and evolutionary conservation of the repeat tract,"['Liquori, CL', 'Ikeda, Y', 'Weatherspoon, M', 'Ricker, K', 'Schoser, BGH', 'Dalton, JC', 'Day, JW', 'Ranum, LPW']",AMERICAN JOURNAL OF HUMAN GENETICS,10.1086/378720,OCT 2003,42,"Myotonic dystrophy (DM), the most common form of muscular dystrophy in adults, can be caused by a mutation on either chromosome 19 (DM1) or 3 (DM2). In 2001, we demonstrated that DM2 is caused by a CCTG expansion in intron 1 of the zinc finger protein 9 (ZNF9) gene. To investigate the ancestral origins of the DM2 expansion, we compared haplotypes for 71 families with genetically confirmed DM2, using 19 short tandem repeat markers that we developed that flank the repeat tract. All of the families are white, with the majority of Northern European/ German descent and a single family from Afghanistan. Several conserved haplotypes spanning >700 kb appear to converge into a single haplotype near the repeat tract. The common interval that is shared by all families with DM2 immediately flanks the repeat, extending up to 216 kb telomeric and 119 kb centromeric of the CCTG expansion. The DM2 repeat tract contains the complex repeat motif (TG)(n)(TCTG)(n)(CCTG)(n). The CCTG portion of the repeat tract is interrupted on normal alleles, but, as in other expansion disorders, these interruptions are lost on affected alleles. We examined haplotypes of 228 control chromosomes and identified a potential premutation allele with an uninterrupted (CCTG)(20) on a haplotype that was identical to the most common affected haplotype. Our data suggest that the predominant Northern European ancestry of families with DM2 resulted from a common founder and that the loss of interruptions within the CCTG portion of the repeat tract may predispose alleles to further expansion. To gain insight into possible function of the repeat tract, we looked for evolutionary conservation. The complex repeat motif and flanking sequences within intron 1 are conserved among human, chimpanzee, gorilla, mouse, and rat, suggesting a conserved biological function."
Functional capabilities of modern and fossil hominid hands: Three-dimensional analysis of trapezia,"['Tocheri, MW', 'Marzke, MW', 'Liu, D', 'Bae, M', 'Jones, GP', 'Williams, RC', 'Razdan, A', 'AUSTRALOPITHECUS-AFARENSIS']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,10.1002/ajpa.10235,OCT 2003,35,"Three-dimensional (3D) trapezium models from Homo sapiens, Gorilla gorilla, Pan troglodytes, Australopithecus afarensis (A.L.333-80), and Homo habilis (O.H.7-NNQ) were acquired through laser digitizing. Least-square planes were generated for each articular surface, and the angles between the planes were compared. Each extant species displays an overall pattern that distinguishes it from the others. The observed angles in G. gorilla and P. troglodytes are more similar to one other than either is to H. sapiens. Our results, obtained from using new 3D modeling and analytical tools, raise interesting questions about the functional capabilities of the fossil trapezia. Multivariate statistical analyses indicate that A.L.333-80 is morphologically more similar to that of modern humans, whereas the O.H.7 trapezium is more similar to that of the gorilla. Significant differences between A.L.333-80 and the extant species occur, but some similarities to humans suggest the ability to form the distinctively human forceful pad-to-side and three-jaw chuck grips. Some key morphological differences from humans highlighted and quantified by our research suggest limitations in the functional capabilities of the O.H.7 trapezium, particularly in those that facilitate pronation at the base of the second metacarpal. If the O.H.7 trapezium represents part of the hand responsible for manufacturing and using the stone tools found at Olduvai, our results suggest that the hand manipulated the stones in a way for which we have no modern analog. Alternative considerations are that the O.H.7 trapezium is not representative of other trapezia from its species (i.e., N = 1), or that it represents another primate or hominid species. (C) 2003 Wiley-Liss, Inc."
Proximity patterns of female western lowland gorillas (Gorilla gorilla gorilla) during the six months after parturition,"['Stoinski, TS', 'Hoff, MP', 'Maple, TL']",AMERICAN JOURNAL OF PRIMATOLOGY,10.1002/ajp.10110,OCT 2003,14,"Studies of wild mountain gorillas have demonstrated strong preferences among new mothers for the silverback. Protection against infanticide has been theorized to be the primary cause for this attraction. We examined social partner preferences in captive western lowland mothers during the 6 mo after parturition and found that juveniles and females were the primary members of the new mothers' social network. Mothers spent significantly more time in close proximity with both of these subgroups than with the silverback. Proximity patterns changed over time: new mothers spent more time near females in the month after parturition than in the month prior to parturition, and spatial proximity increased again in months 2-6 postparturition. These findings differ from those reported for wild mountain gorillas, which may reflect the lack of infanticide risk in captivity. Given current hypotheses that infanticide may be a limited in western lowland gorillas, the social partner preferences observed here may be indicative of patterns in wild populations. (C) 2003 Wiley-Liss, Inc."
"Newly discovered gorilla population in the Ebo Forest, Littoral Province, Cameroon","['Morgan, BJ', 'Wild, C', 'Ekobo, A']",INTERNATIONAL JOURNAL OF PRIMATOLOGY,10.1023/A:1026288531361,OCT 2003,6,"We report on a new population of gorillas discovered in November 2002 in the Ebo Forest, Littoral Province, Cameroon. We observed A group of, 7 gorillas directly for 83 min, and they were in auditory range for 155 min. Further evidence of gorilla presence included 8 nest groups totaling 38 nests, distinctive feeding signs accompanied by footprints, and a gorilla cranium collected from the nearby village of Iboti. This newly discovered gorilla population is geographically intermediate between the 2 extant populations of western gorillas: Gorilla gorilla gorilla, the most populous gorilla subspecies living in Gabon, Equatorial Guinea, Congo-Brazzaville, Central African Republic and Cameroon to the south of the Sanaga River, and G. g. diehli or the Cross River gorilla, a small population of ca. 250 individuals on the Cameroon-Nigeria border. It is not possible to assign the new gorilla population to either subspecies on the basis of measurements of the single male cranium. Genetic analyses of freshly shed hairs, collected from gorilla nests, may help to resolve the taxonomic status of the Ebo gorillas."
Steering the ark toward Eden: design for animal well-being,"['Coe, JC']",JOURNAL OF THE AMERICAN VETERINARY MEDICAL ASSOCIATION,10.2460/javma.2003.223.977,OCT 1 2003,6,NA
Novel Simian homologues of Epstein-Barr virus,"['Ehlers, B', 'Ochs, A', 'Leendertz, F', 'Goltz, M', 'Boesch, C', 'Matz-Rensing, K']",JOURNAL OF VIROLOGY,10.1128/JVI.77.19.10695-10699.2003,OCT 2003,43,"Thirty different lymphocryptoviruses (LCV), 26 of them novel, were detected in primates by a panherpesvirus PCR assay. Nineteen LCV from chimpanzees, bonobos, gorillas, and other Old World primates were closely related to Epstein-Barr virus (EBV), the type species of the genus Lymphocryptovirus. Seven LCV originating from New World primates were related to callitrichine herpesvirus 3 (CalHV-3), the first recognized New World LCV. Importantly, a second LCV from gorillas and three LCV from orangutans and gibbons were only distantly related to EBV and CalHV-3. They were tentatively assigned to a novel genogroup of Old World primate LCV. The work described in the paper may also help identify an as yet unknown human LCV."
"
Gorilla theatre: A practical guide to performing the new outdoor theater anytime, anywhere.","['Stifter, E']",LIBRARY JOURNAL,NA,OCT 1 2003,0,NA
Large-scale genotyping of complex DNA,"['Kennedy, GC', 'Matsuzaki, H', 'Dong, SL', 'Liu, WM', 'Huang, J', 'Liu, GY', 'Xu, X', 'Cao, MQ', 'Chen, WW', 'Zhang, J', 'Liu, WW', 'Yang, G', 'Di, XJ', 'Ryder, T', 'He, ZJ', 'Surti, U', 'Phillips, MS', 'Boyce-Jacino, MT', 'Fodor, SPA', 'Jones, KW']",NATURE BIOTECHNOLOGY,10.1038/nbt869,OCT 2003,373,"Genetic studies aimed at understanding the molecular basis of complex human phenotypes require the genotyping of many thousands of single-nucleotide polymorphisms (SNPs) across large numbers of individuals(1). Public efforts have so far identified over two million common human SNPs(2); however, the scoring of these SNPs is labor-intensive and requires a substantial amount of automation. Here we describe a simple but effective approach, termed whole-genome sampling analysis (WGSA), for genotyping thousands of SNPs simultaneously in a complex DNA sample without locus-specific primers or automation. Our method amplifies highly reproducible fractions of the genome across multiple DNA samples and calls genotypes at >99% accuracy. We rapidly genotyped 14,548 SNPs in three different human populations and identified a subset of them with significant allele frequency differences between groups. We also determined the ancestral allele for 8,386 SNPs by genotyping chimpanzee and gorilla DNA. WGSA is highly scaleable and enables the creation of ultrahigh density SNP maps for use in genetic studies."
"Ebola and the decline of gorilla Gorilla gorilla and chimpanzee Pan troglodytes populations in Minkebe Forest, north-eastern Gabon","['Huijbregts, B', 'De Wachter, P', 'Obiang, LSN', 'Akou, ME']",ORYX,10.1017/S0030605303000802,OCT 2003,33,"During 1998-2000 extremely low densities of gorillas Gorilla gorilla gorilla and chimpanzees Pan troglodytes troglodytes were found in the Minkebe Forest block in north-eastern Gabon. When compared with data collected before 1994, these data suggest a catastrophic decline in ape populations in the area. We believe that this decline was caused by a disease epidemic. The period of decline corresponds with the Ebola outbreaks of 1994 and 1996 that occurred in the human population in the same area. Deaths of gorillas and chimpanzees were associated with both Ebola outbreaks. Data from nearby sites indicate that the epidemic was limited to the Minkebe Forest. Occurrence of such epidemic die-offs should be taken into account in conservation strategies for the long-term survival of ape populations. At the time of writing, an Ebola epidemic among humans in the Zadie Department east of Minkebe Forest has resulted in 53 deaths. In the neighbouring Republic of Congo, authorities have reported 43 deaths and at least 12 other cases of Ebola. These epidemics are believed to be linked to the handling and eating of dead apes."
Intra-specific variation in social organization of gorillas: implications for their social evolution,"['Yamagiwa, J', 'Kahekwa, J', 'Basabose, AK']",PRIMATES,10.1007/s10329-003-0049-5,OCT 2003,33,"We analysed intra-specific variation in the social organization of gorillas and ecological and social factors influencing them, based on recent data on diet, day journey length, home range size, group size and proportion of multi-male groups in three subspecies [western lowland gorillas (WLG); eastern lowland gorillas (ELG); mountain gorillas (MG)]. Median group size was similar across subspecies and across habitats, but the extraordinarily large group including > 30 gorillas was only found in habitat with dense terrestrial herbaceous vegetation. Within-group competition may determine the upper limit of group size in frugivorous WLGs and ELGs in lowland habitats with scarce undergrowth. A frugivorous diet may be a causal factor of subgrouping in multi-male groups of WLGs and ELGs, while a folivorous diet may prevent subgrouping in multi-male groups of MGs. Social factors, rather than ecological factors, may play an important role in the formation of multi-male groups and their cohesiveness in MGs. High gregariousness of female gorillas and their prolonged association with a protector male are explained by their vulnerability to both infanticide (MGs) and predators (ELGs). Comparison of long-term changes in group composition and individual movements between ELGs in Kahuzi and MGs in the Virungas suggest that the occurrence of infanticide may promote kin-male association within a group. Threat of infanticide may stimulate MG females to transfer into multi-male groups to seek reliable protection and maturing MG males to stay in their natal groups after maturity. By contrast, the absence of infanticide may facilitate ELG females to associate with infants and other females at transfer and ELG males to establish large groups in a short period by taking females from their natal groups, by luring females from neighbouring groups, or by takeover of a widow group after the death of its leading male. These conditions may prevent ELG and WLG maturing males from remaining to reproduce in their natal groups and possibly result in a rare occurrence of multi-male groups in their habitats. Similar reproductive features of MG and ELG females suggest both female strategies have been adaptive in their evolutionary history."
The effects of selective logging on forest structure and tree species composition in a Central African forest: implications for management of conservation areas,"['Hall, JS', 'Harris, DJ', 'Medjibe, V', 'Ashton, PMS']",FOREST ECOLOGY AND MANAGEMENT,10.1016/S0378-1127(03)00107-5,SEP 15 2003,68,"The forests of Central Africa enjoy world-wide recognition for their spectacular wildlife and also harbor an abundance of high quality timber. With mismanagement and the conversion of large tracts of West African forest to agricultural production, Central African forests are experiencing increased harvesting pressures. This is particularly true for species of African mahogany (Entandrophragma spp.).

In the tri-national region of Cameroon, Central African Republic, and Republic of Congo, a widely applied version of the Integrated Conservation and Development Model attributes the dual management objectives of biodiversity conservation and timber production to the same zones. Many conservationists working in the region believe that highly selective timber extraction is the best management scenario to meet these objectives. Conventional wisdom holds that if selective logging does not adequately regenerate Entandrophragma spp., loggers will quit the region after having mined the forest.

A comparison between unlogged, 6-month and 18-year post-harvest forest stands indicates lasting effects of highly selective, high grade logging. While there was little difference in tree species composition and diversity between treatments, stem densities of both saplings and trees in unlogged forest were significantly higher than those in forest sampled 18 years after logging. Evidence suggests inadequate recruitment of Entandrophragma cylindricum and E. utile, the principal timber species, to justify continued timber extraction. Data indicate a significant shift in canopy dominance from shade intolerant to shade beating species due to insufficient canopy disturbance. Nevertheless, an abundance of other top quality timber species remains after selective removal of African mahogany and these forests will remain attractive to loggers long after the elimination of Entandrophragma spp. A better approach to manage timber zones for timber production and conservation would be an adaptive management approach based on increased species selection and canopy disturbance. Zones targeting the conservation of closed forest obligate species should not be logged. (C) 2003 Elsevier Science B.V. All rights reserved."
A study of host defence peptide beta-defensin 3 in primates,"['Boniotto, M', 'Antcheva, N', 'Zelezetsky, I', 'Tossi, A', 'Palumbo, V', 'Falzacappa, MVV', 'Sgubin, S', 'Braida, L', 'Amoroso, A', 'Crovella, S']",BIOCHEMICAL JOURNAL,10.1042/BJ20030528,SEP 14 2003,54,"We have investigated the molecular evolution of the gene coding for beta-defensin 3 (DEFB103) in 17 primate species including humans. Unlike the DEFB4 genes (coding for beta-defensin 2) [Boniotto, Tossi, Del Pero, Sgubin, Antcheva, Santon and Masters (2003) Genes Immun. 4, 251-257], DEFB103 shows a marked degree of conservation in humans, Great Apes and New and Old World monkeys. Only the Hylobates concolor defensin hcBD3 showed an amino acid variation Arg(17)-->Trp(17) that could have a functional implication, as it disrupts an intramolecular salt bridge with Glu(27), which locally decreases the charge and may favour dimerization in the human congener hBD3. This is thought to involve the formation of an intermolecular salt bridge between Glu(28) and Lys(32) on another monomer [Schibli, Hunter, Aseyev, Starner, Wiencek, McCray, Tack and Vogel (2002) J. Biol. Chem. 277, 8279-8289]. To test the role of dimerization in mediating biological activity, we synthesized hBD3, hcBD3 and an artificial peptide in which the Lys(26)-Glu(27)-Glu(28) stretch was replaced by the equivalent Phe-Thr-Lys stretch from human beta-defensin 1 and we characterized their structure and anti-microbial activity. Although the structuring and dimerization of these peptides were found to differ significantly, this did not appear to affect markedly the anti-microbial potency, the broad spectrum of activity or the insensitivity of the anti-microbial action to the salinity of the medium."
Geographic and species association of hepatitis B virus genotypes in non-human primates,"['Starkman, SE', 'MacDonald, DM', 'Lewis, JCM', 'Holmes, EC', 'Simmonds, P']",VIROLOGY,10.1016/S0042-6822(03)00430-6,SEP 15 2003,46,"Infection with hepatitis B virus (HBV) has been detected in human populations thoughout the world, as well as in a number of ape species (Pan troglodytes, Gorilla gorilla, gibbons [Nomascus and Hylobates species] and Pongo pygmaeus). To investigate the distribution of naturally occurring HBV infection in these species and other African Old World monkey species (Cercopithecidae), we screened 137 plasma samples from mainly wild caught animals by polymerase chain reaction (PCR) using several of highly conserved primers from the HB surface (HBs) gene. and for HBs antigen (HBsAg) by ELISA. None of the 93 Cercopithecidae screened (6 species) showed PCR or serology evidence for HBV infection; in contrast 2 from 8 chimpanzees and 5 from 22 gibbons were PCR-positive with each set of primers.

Complete genome sequences from each of the positive apes were obtained and compared with all previously published complete and surface gene sequences. This extended phylogenetic analysis indicated that HBV variants from orangutans were interspersed by with HBV variants from southerly distributed gibbon species (H. agilis and H. moloch) occupying overlapping or adjacent habitat ranges with orangutans, in contrast, HBV variants from gibbon species in mainland Asia were phylogenetically distinct. A geographical rather than (sub)species association of HBV would account for the distribution of HBV variants in different subspecies of chimpanzees in Africa, and explain the inlier position of the previously described lowland gorilla sequence in the chimpanzee clade. These new findings have a number of implication for understanding the origins and epidemiology of HBV infection in non-human primates. (C) 2003 Elsevier Inc. All rights reserved."
Functional significance of cortical bone distribution in anthropoid mandibles: An in vitro assessment of bone strain under combined loads,"['Daegling, DJ', 'Hotzman, JL']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,10.1002/ajpa.10225,SEP 2003,26,"Local variation in cortical bone thickness in the postcanine mandibular corpus appears to be stereotypical among anthropoids. Specifically, at sections under the molars, lingually situated cortical bone is typically thinner than that along the lateral aspect. This pattern applies despite phylogenetic, dietary, and allometric differences among the anthropoids sampled to date. Demes et al. (Food Acquisition and Processing in Primates [1984] New York: Plenum Press, p. 369-390) employed a theoretical analysis of mastication in Gorilla and Homo to argue that this pattern could be explained with reference to biomechanical stresses. Specifically, they proposed that the combined effects of torsion and direct shear on the working-side corpus create a condition in which net stresses and strains are reduced along the lingual cortical plate. Demonstration of this effect would suggest a functional linkage between localized differences in bone mass and strain gradients in the facial skeleton. We conducted an empirical evaluation of the effects of the combined loads of torsion and direct shear in vitro on a sample of formalin-fixed human mandibles. Rosette strain gages were affixed to the lateral and medial aspects of the corpus in each specimen, and surface strains were recorded separately under controlled torsional and occlusal loads, and under simultaneous application of these loads. The hypothesis that lingual strains are reduced under combined twisting and occlusal loads was generally supported; however, we observed reduction in surface strains at some sites along the lateral aspect of the corpus under these combined loads as well. These unexpected findings are attributable to unanticipated loading conditions imposed by occlusal forces, which result from sources of stress in addition to direct shear. These experiments provide provisional support for the hypothesis that superposed sources of bone strain produce large strain gradients between buccal and lingual aspects of the mandibular corpus, and that local variation in bone mass may be associated with these gradients. (C) 2003 Wiley-Liss, Inc."
Female dispersal and reproductive success in wild western lowland gorillas (Gorilla gorilla gorilla),"['Stokes, EJ', 'Parnell, RJ', 'Olejniczak, C']",BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,10.1007/s00265-003-0630-3,SEP 2003,93,"This paper presents data on the dispersal patterns and reproductive success of western lowland gorilla females from a long-term study at Mbeli Bai in the Nouabale-Ndoki National Park, Republic of Congo. We find that female natal and secondary transfer is common. Female immigration rates are negatively related to group size, and emigration rates are positively related to group size, with the net result that larger groups are losing females and smaller groups are gaining females. Furthermore, females transferring between known groups show a preference for significantly smaller groups. However, there is no effect of group size on female reproductive success. Male protection and male quality are considered important in determining female transfer decisions. The case for infanticide is argued and females exhibit strategies that appear to minimise the probability of infanticide following the death of the silverback. Exclusively single-male groups and group formation through female acquisition by solitary males may bias female transfer to lone silverbacks and small groups. The effects of group size on female dispersal and reproductive success are not wholly consistent with an argument for increased foraging costs, and group size effects are more parsimoniously explained by demographic factors. Male protection from intra-group aggression is the most likely factor underlying grouping patterns across gorilla taxa, but differences in population structure and male reproductive strategies may account for inter-specific variation. We stress the need for intra-specific comparisons and more complete data sets on western lowland gorilla feeding behaviour."
Qualitative analysis of constitutive heterochromatin and primate evolution,"['Garcia, F', 'Garcia, M', 'Mora, L', 'Alarcon, L', 'Egozcue, J', 'Ponsa, M']",BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,10.1046/j.1095-8312.2003.00223.x,SEP 2003,7,"The results of qualitative heterochromatin analysis in 16 species of primates: Homo sapiens, Pan troglodytes and Gorilla gorilla (F. Hominidae), Hylobates syndactilus (F. Hylobatidae), Macaca fascicularis, M. tibetana, Mandrillus sphinx, M. leucophaeus, Cereopithecus aethiops, C sabaeus and C albogularis (F. Cercopithecidae), Cebus apella, Ateles belzebuth hybridus, Aotus azarae, Saimiri sciureus and Lagothrix lagothricha (F. Cebidae) are presented in this work. We characterized heterochromatin using: (a) in situ digestion with restriction enzymes AluI, HaeIII, RsaI and Sau3A, and (b) chromosome staining with DA/DAPI on unbanded chromosomes, on C-banded chromosomes and on sequentially G-C-banded chromosomes. The aim of this work was to relate the qualitative characteristics of constitutive heterochromatin observed with the cytogenetic evolutive processes in the primate group. Results obtained show that (1) in the family Cercopithecidae, Papionini species do not present chromosomal rearrangements when their karyotypes are compared and the heterochromatin characteristics are uniform, while Cercopithecini species show a high number of chromosomal reorganizations, but they have the same heterochromatic characteristics; (2) the Platyrrhini species analysed show variability in their karyological and heterochromatic characteristics; (3) the Hominoidea present two different situations: Pan, Gorilla and Homo with few chromosomal reorganizations among their karyotypes but with a high variability in their heterochromatin characteristics, and Hylobates with low heterochromatin variability and a highly derived karyotype. Speciation processes related to chromosome changes and heterochromatin variations in different groups of primates are discussed. (C) 2003 The Linnean Society of London."
Assessing landmark influence on shape variation,"['Albert, MH', 'Le, HL', 'Small, CG']",BIOMETRIKA,10.1093/biomet/90.3.669,SEP 2003,2,"Given two sets of landmark data which differ in shape, it is useful to determine the extent to which shape variation can be explained by the perturbations of individual landmarks. We propose a method for assessing this, based on analysing the relative reduction in distance between the shapes that can be achieved by varying the location of a single landmark. This method is applied to a set of landmark data from the cervical vertebrae of two subspecies of gorillas."
Unusual extended fibular origin of the human soleus muscle: Possible morpho-physiologic significance based on comparative anatomy,"['Barberini, F', 'Bucciarelli-Ducci, C', 'Zani, A', 'Cerasoli, D']",CLINICAL ANATOMY,10.1002/ca.10171,SEP 2003,5,"bilateral anomalous extended origin of the soleus muscle was observed in a 73-year-old female cadaver. It arose from the head, neck, and proximal two-thirds of the medial crest of the fibula and ran through the posterior intermuscular septum of the leg, from the lateral border of the fibula. The soleus muscle formed the vault of a muscular tunnel, overcoming the deep flexor muscles of the leg that was about 15 cm in length and directed inferiorly and laterally. The extended fibular origin delimited a blind recess lateral to the muscular tunnel and parallel to the posterior surface of the fibula. This recess measured 6.5 cm in length and extended 3.5 cm above the inferior opening of the muscular tunnel; the superior portion of the flexor hallucis longus was housed within it between the portions of the extended origin from the medial crest of the fibula and posterior intermuscular septum. The neurovascular bundle of the posterior leg coursed in the muscular tunnel. The tibial origin and calcaneal insertion of the soleus muscle were normal. Phylogenetic studies of the muscles of the lower limbs in mammals indicate that the fibular origin of soleus is more constant than the tibial origin and, in primates, the fibular origin is the only one observed in most monkeys. The case reported might be considered a conspicuous enlargement of the fibular origin observed in primates. This large fibular origin of the soleus muscle may prove to be a difficulty during surgery when accessing the proximal two-thirds of the fibula for ligation of the peroneal artery. (C) 2003 Wiley-Liss, Inc."
Your 300-pound gorilla is toast,"['Baldwin, W']",FORBES,NA,SEP 1 2003,0,NA
