title,authors,journal,doi,pub_date,times_cited,abstract
In Vivo Imaging of Transplanted Islets with Cu-64-DO3A-VS-Cys(40)-Exendin-4 by Targeting GLP-1 Receptor,"['Wu, Z', 'Todorov, I', 'Li, L', 'Bading, JR', 'Li, ZB', 'Nair, I', 'Ishiyama, K', 'Cocher, D', 'Conti, PE', 'Fraser, SE', 'Shively, JE', 'Kandeel, F']",BIOCONJUGATE CHEMISTRY,10.1021/bc200132t,AUG 2011,30,"Glucagon-like peptide 1 receptor (GLP-1R) is highly expressed in pancreatic islets, especially on beta-cells. Therefore, a properly labeled ligand that binds to GLP-1R could be used for in vivo pancreatic islet imaging. Because native GLP-1 is degraded rapidly by dipeptidyl peptidase-IV (DPP-IV), a more stable agonist of GLP-1 such as Exendin-4 is a preferred imaging agent. In this study, DO3A-VS-Cys(40)-Exendin-4 was prepared through the conjugation of DO3A-VS with Cys(40)-Exendin-4. The in vitro binding affinity of DO3A-VS-Cys(40)-Exendin-4 was evaluated in INS-1 cells, which overexpress GLP-1R. After Cu-64 labeling, biodistribution studies and microPET imaging of Cu-64-DO3A-VS-Cys(40)-Exendin-4 were performed on both subcutaneous INS-1 tumors and islet transplantation models. The subcutaneous INS-1 tumor was dearly visualized with microPET imaging after the injection of Cu-64-DO3A-VS-Cys(40)-Exendin-4. GLP-1R positive organs, such as pancreas and lung, showed high uptake. Tumor uptake was saturable, reduced dramatically by a 20-fold excess of unlabeled Exendin-4. In the intraportal islet transplantation models, Cu-64-DO3A-VS-Cys(40)-Exendin-4 demonstrated almost two times higher uptake compared with normal mice. Cu-64-DO3A-VS-Cys(40)-Exendin-4 demonstrated persistent and specific uptake in the mouse pancreas, the subcutaneous insulinoma mouse model, and the intraportal human islet transplantation mouse model. This novel PET probe may be suitable for in vivo pancreatic islets imaging in the human."
Tolerance mechanisms in North American deserts: Biological and societal approaches to climate change,"['Stahlschmidt, ZR', 'DeNardo, DF', 'Holland, JN', 'Kotler, BP', 'Kruse-Peeples, M']",JOURNAL OF ARID ENVIRONMENTS,10.1016/j.jaridenv.2011.03.006,AUG 2011,4,"The deserts of North America and elsewhere may serve as 'ecological petri dishes' that can be used to study the general effects of global climate change (GCC) as these regions are expected to become warmer and drier at faster rates than other terrestrial regions. We highlight the biological and societal responses to such shifts in environmental parameters predicted to vary with GCC, and we introduce the term tolerance mechanism (TM) to inclusively describe the means by which organisms of natural systems or human society cope with such environmental challenges. We review the historical relationships between biological TMs and water availability, temperature, and energy resources, as well as describe societal TMs. We create a simplified conceptual model to predict the effectiveness of TMs in the context of GCC and conclude that, although currently functional, some desert TMs (e.g., biological adaptations by long-lived taxa) may be outpaced by GCC. We finish with suggested future TM-related research. (C) 2011 Elsevier Ltd. All rights reserved."
The natriuretic peptide/helokinestatin precursor from Mexican beaded lizard (Heloderma horridum) venom: Amino acid sequence deduced from cloned cDNA and identification of two novel encoded helokinestatins,"['Ma, CB', 'Yang, M', 'Zhou, M', 'Wu, YX', 'Wang, L', 'Chen, TB', 'Ding, AW', 'Shaw, C']",PEPTIDES,10.1016/j.peptides.2011.03.012,JUN 2011,1,"Natriuretic peptides are common components of reptile venoms and molecular cloning of their biosynthetic precursors has revealed that in snakes, they co-encode bradykinin-potentiating peptides and in venomous lizards, some co-encode bradykinin inhibitory peptides such as the helokinestatins. The common natriuretic peptide/helokinestatin precursor of the Gila Monster, Heloderma suspectum, encodes five helokinestatins of differing primary structures. Here we report the molecular cloning of a natriuretic peptide/helokinestatin precursor cDNA from a venom-derived cDNA library of the Mexican beaded lizard (Heloderma horridum). Deduction of the primary structure of the encoded precursor protein from this cloned cDNA template revealed that it consisted of 196 amino acid residues encoding a single natriuretic peptide and five helokinestatins. While the natriuretic peptide was of identical primary structure to its Gila Monster (H. suspectum) homolog, the encoded helokinestatins were not, with this region of the common precursor displaying some significant differences to its H. suspectum homolog. The helokinestatin-encoding region contained a single copy of helokinestatin-1, 2 copies of helokinestatin-3 and single copies of 2 novel peptides, (Phe)(5)-helokinestatin-2 (VPPAFVPLVPR) and helokinestatin-6 (GPPFNPPPFVDYEPR). All predicted peptides were found in reverse phase HPLC fractions of the same venom. Synthetic replicates of both novel helokinestatins were found to antagonize the relaxing effect of bradykinin on rat tail artery smooth muscle. Thus lizard venom continues to provide a source of novel biologically active peptides. (C) 2011 Published by Elsevier Inc."
"Examining the chronic and acute impacts of food intake on hydration state in the Gila monster, Heloderma suspectum
","['Wright, CW', 'Jackson, M', 'Denardo, D']",INTEGRATIVE AND COMPARATIVE BIOLOGY,NA,MAR 2011,0,NA
Chronic treatment of exendin-4 affects cell proliferation and neuroblast differentiation in the adult mouse hippocampal dentate gyrus,"['Li, H', 'Lee, CH', 'Yoo, KY', 'Choi, JH', 'Park, OK', 'Yan, BC', 'Byun, K', 'Lee, B', 'Hwang, IK', 'Wong, MH']",NEUROSCIENCE LETTERS,10.1016/j.neulet.2010.09.040,DEC 3 2010,13,"Exendin-4 isolated from Heloderma suspectum venom acts via glucagon-like peptide 1 (GLP-1) receptor and has clinically been used in the type 2 diabetes. In this study, we investigated the effects of exendin-4 on cell proliferation and neuroblast differentiation in the subgranular zone (SGZ) of the dentate gyrus in mice. Exendin-4 was treated intraperitoneally to male ICR mice twice a day for 21 days. The exendin-4-treated group showed a significantly higher number of Ki67- (1.51-fold), doublecortin (DCX)- (2.5-fold) and 5-bromo-2'-deoxyuridine (BrdU)+DCX- (2.46-fold) immunoreactive cells in the SGZ of the dentate gyrus compared to the control group. The results of this study showed that treatment with exendin-4 increased cell proliferation neuroblast differentiation in the SGZ of the dentate gyrus, suggesting that exendin-4 promotes structural plasticity in the dentate gyrus. (C) 2010 Elsevier Ireland Ltd. All rights reserved."
Functional and Structural Diversification of the Anguimorpha Lizard Venom System,"['Fry, BG', 'Winter, K', 'Norman, JA', 'Roelants, K', 'Nabuurs, RJA', 'van Osch, MJP', 'Teeuwisse, WM', 'van der Weerd, L', 'Mcnaughtan, JE', 'Kwok, HF', 'Scheib, H', 'Greisman, L', 'Kochva, E', 'Miller, LJ', 'Gao, F', 'Karas, J', 'Scanlon, D', 'Lin, F', 'Kuruppu, S', 'Shaw, C', 'Wong, L', 'Hodgson, WC']",MOLECULAR & CELLULAR PROTEOMICS,10.1074/mcp.M110.001370,NOV 2010,32,"Venom has only been recently discovered to be a basal trait of the Anguimorpha lizards. Consequently, very little is known about the timings of toxin recruitment events, venom protein molecular evolution, or even the relative physical diversifications of the venom system itself. A multidisciplinary approach was used to examine the evolution across the full taxonomical range of this similar to 130 million-year-old clade. Analysis of cDNA libraries revealed complex venom transcriptomes. Most notably, three new cardioactive peptide toxin types were discovered (celestoxin, cholecystokinin, and YY peptides). The latter two represent additional examples of convergent use of genes in toxic arsenals, both having previously been documented as components of frog skin defensive chemical secretions. Two other novel venom gland-overexpressed modified versions of other protein frameworks were also recovered from the libraries (epididymal secretory protein and ribonuclease). Lectin, hyaluronidase, and veficolin toxin types were sequenced for the first time from lizard venoms and shown to be homologous to the snake venom forms. In contrast, phylogenetic analyses demonstrated that the lizard natriuretic peptide toxins were recruited independently of the form in snake venoms. The de novo evolution of helokinestatin peptide toxin encoding do-mains within the lizard venom natriuretic gene was revealed to be exclusive to the helodermatid/anguid subclade. New isoforms were sequenced for cysteine-rich secretory protein, kallikrein, and phospholipase A 2 toxins. Venom gland morphological analysis revealed extensive evolutionary tinkering. Anguid glands are characterized by thin capsules and mixed glands, serous at the bottom of the lobule and mucous toward the apex. Twice, independently this arrangement was segregated into specialized serous protein-secreting glands with thick capsules with the mucous lobules now distinct (Heloderma and the Lanthanotus/Varanus clade). The results obtained highlight the importance of utilizing evolution-based search strategies for biodiscovery and emphasize the largely untapped drug design and development potential of lizard venoms. Molecular & Cellular Proteomics 9:2369-2390, 2010."
Heloldnestatins: A novel family of bioactive peptides with drug-lead potential from the venom of the Gila Monster (Heloderma suspectum),"['Shaw, C', 'Chen, T']",REGULATORY PEPTIDES,10.1016/j.regpep.2010.07.148,SEP 9 2010,0,NA
Seasonal Growth of Free-Ranging Gila Monsters (Heloderma suspectum) in a Southern Arizona Population,"['Smith, JJ', 'Amarello, M', 'Goode, M']",JOURNAL OF HERPETOLOGY,NA,SEP 2010,0,"We fit asymptotic models to growth data of free-ranging Gila Monsters studied near Tucson, Arizona. We used a mixed-effects modeling procedure that allows for unequal numbers of recaptures by accounting for within-individual covariance and models between-individual variation in growth parameters as random effects. A model selection procedure and diagnostic tests indicated that a von Bertalanffy curve with seasonal cessation of growth and a random effect for asymptotic size fit the data best. Young Gila Monsters in our study grew faster than previously reported growth rates from both field and captive animals, and we discuss potential reasons for this discrepancy."
The structure of helokinestatin-5 and its biosynthetic precursor from Gila monster (Heloderma suspectum) venom: Evidence for helokinestatin antagonism of bradykinin-induced relaxation of rat tail artery smooth muscle,"['Zhang, Y', 'Wang, L', 'Zhou, M', 'Zhou, ZH', 'Chen, XL', 'Chen, TB', 'Kwok, HF', 'Ivanyi, C', 'Shaw, C']",PEPTIDES,10.1016/j.peptides.2010.04.030,AUG 2010,5,"Here we report the primary structure of a novel peptide, named helokinestatin-5 (VPPPLQMPLIPR), from the venom of the Gila monster (Heloderma suspectum). Helokinestatin-5 differs in structure from helokinestatin-3 by deletion of a single prolyl residue in the N-terminally located polyproline region. Two different biosynthetic precursors were consistently cloned from a venom-derived cDNA library. The first encoded helokinestatins 1-4 and a single copy of C-type natriuretic peptide, as previously described, whereas the second was virtually identical, lacking only a single prolyl codon as found in the mature attenuated helokinestatin-5 peptide. Helokinestatins 1-3 and 5 were synthesized by solid-phase fmoc chemistry and each synthetic replicate was found to antagonize the relaxation effect induced by bradykinin on rat tail artery smooth muscle. Helokinestatins thus represent a novel family of vasoactive peptides from the venom of helodermatid lizards. (C) 2010 Elsevier Inc. All rights reserved."
Conservation phylogenetics of helodermatid lizards using multiple molecular markers and a supertree approach,"['Douglas, ME', 'Douglas, MR', 'Schuett, GW', 'Beck, DD', 'Sullivan, BK']",MOLECULAR PHYLOGENETICS AND EVOLUTION,10.1016/j.ympev.2009.12.009,APR 2010,13,"We analyzed both mitochondrial (MT-) and nuclear (N) DNAs in a conservation phylogenetic framework to examine deep and shallow histories of the Beaded Lizard (Heloderma horridum) and Gila Monster (H. suspectum) throughout their geographic ranges in North and Central America. Both MTDNA and intron markers clearly partitioned each species. One intron and MTDNA further subdivided H. horridum into its four recognized subspecies (H. It. alvarezi, charlesbogerti, exasperatum, and horridum). However, the two subspecies of H. suspectum (H. s. suspectum and H. s. cinctum) were undefined. A supertree approach sustained these relationships. Overall, the Helodermatidae is reaffirmed as an ancient and conserved group. Its most recent common ancestor (MRCA) was Lower Eocene [35.4 million years ago (mya)], with a similar to 25 my period of stasis before the MRCA of H. horridum diversified in Lower Miocene. Another similar to 5 my passed before H. h. exasperatum and H. h. horridum diverged, followed by similar to 1.5 my before H. h. alvarezi and H. h. charlesbogerti separated. Heloderma suspectum reflects an even longer period of stasis (similar to 30 my) before diversifying from its MRCA. Both H. suspectum (Mexico) and H. h. alvarezi also revealed evidence of historic range expansion following a recent bottleneck. Our conservation phylogenetic approach emphasizes the origin and diversification of this group, yields information on the manner by which past environmental variance may have impacted its populations and, in turn, allows us to disentangle historic from contemporary impacts that might threaten its long-term persistence. The value of helodermatid conservation resides in natural services and medicinal products, particularly venom constituents, and these are only now being realized.. (C) 2009 Elsevier Inc. All rights reserved."
"Seasonal Patterns of Body Condition, Hydration State, and Activity of Gila Monsters (Heloderma suspectum) at a Sonoran Desert Site","['Davis, JR', 'DeNardo, DF']",JOURNAL OF HERPETOLOGY,NA,MAR 2010,13,"Animals in nature use synergistic behavioral and physiological responses to cope with variation in resource availability. We used a combination of traditional tools (i.e., radiotelemetry, body-condition measurements, plasma osmometry, and direct observation) and contemporary techniques (i.e., implanted temperature loggers and portable ultrasonography) to identify seasonal patterns of body condition, hydration state, and surface activity of 16 free-living Gila Monsters during two active seasons. Despite seasonal drought each year, Gila Monster snout-vent length increased during the study; yet body mass, tail volume, and hydration state decreased. Generally, surface activity was associated with rainy periods, and males were significantly more active than females but only during the reproductive season. Our results indicate that Gila Monsters combine flexible behavioral patterns (i.e., the timing and duration of surface activity), resource storage and economical use, and tolerance of substantial physiological disturbance to endure seasonal resource limitations at a site in the Arizona-Upland subdivision of the Sonoran Desert."
GLUCAGON-LIKE PEPTIDE-1: GASTROINTESTINAL REGULATORY ROLE IN METABOLISM AND MOTILITY,"['Hellstrom, PM']",VITAMINS AND HORMONES: INCRETINS AND INSULIN SECRETION,10.1016/S0083-6729(10)84006-3,2010,6,"Gastrointestinal (GI) motility, primarily gastric emptying, balances the hormonal output that takes place after food intake in order to maintain stable blood sugar. The incretin hormones, glucagon-like peptide-1 (GLP-1) and glucose-dependent insulinotropic peptide (GIP), work together to reduce postprandial hyperglycemia by glucose-dependent insulin secretion and inhibition of glucagon release, as well as inhibition of GI motility and gastric emptying. GLP-1 is considered the more effective of the two incretins due to its additional inhibitory effects on GI motility. It is observed that patients on treatment with GLP-1 analogues or exenatide achieve a considerable weight loss during treatment. This is of benefit to improve insulin resistance in type 2 diabetes. Furthermore, weight loss per se is of considerable benefit in an even longer health perspective. The weight loss is considered to be due to the inhibition of GI motility. This effect has been studied in animal experimentation, and from there taken to involve studies on GI motility in healthy volunteers and patients with irritable bowel syndrome (IBS). Evolving to a phase II study in IBS, the GLP-1 analogue (ROSE-010) was recently shown to be effective for treatment of acute pain attacks in IBS. Taken together, data speak in favor of GI motility as a central component not only in metabolic disorders but also in IBS, be it due to a direct relaxing effect on GI smooth muscle or a slow emptying of gastric contents resulting in a less outspoken nutritional demand on hormonal regulatory functions in the GI tract. (C) 2010 Elsevier Inc."
Water Supplementation Affects the Behavioral and Physiological Ecology of Gila Monsters (Heloderma suspectum) in the Sonoran Desert,"['Davis, JR', 'DeNardo, DF']",PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY,10.1086/605933,NOV-DEC 2009,14,"In desert species, seasonal peaks in animal activity often correspond with times of higher rainfall. However, the underlying reason for such seasonality can be hard to discern because the rainy season is often associated with shifts in temperature as well as water and food availability. We used a combination of the natural climate pattern of the Sonoran Desert and periodic water supplementation to determine the extent to which water intake influenced both the behavioral ecology and the physiological ecology of a long-lived desert lizard, the Gila monster (Heloderma suspectum) (Cope 1869). Water-supplemented lizards had lower plasma osmolality (i.e., were more hydrated) and maintained urinary bladder water reserves better during seasonal drought than did control lizards. During seasonal drought, water-supplemented lizards were surface active a significantly greater proportion of time than were controls. This increased surface activity can lead to greater food acquisition for supplemental Gila monsters because tail volume (an index of caudal lipid stores) was significantly greater in supplemented lizards compared with controls in one of the two study years."
Glucagon-Like Peptide-1 Receptor Activation Modulates Pancreatitis-Associated Gene Expression But Does Not Modify the Susceptibility to Experimental Pancreatitis in Mice,"['Koehler, JA', 'Baggio, LL', 'Lamont, BJ', 'Ali, S', 'Drucker, DJ']",DIABETES,10.2337/db09-0626,SEP 2009,86,"OBJECTIVE-Clinical reports link use of the glucagon-like peptide-1 receptor (GLP-1R) agonists exenatide and liraglutide to pancreatitis. However, whether these agents act on the exocrine pancreas is poorly understood.

RESEARCH DESIGN AND METHODS-We assessed whether the antidiabetic agents exendin (Ex)4, liraglutide, the dipeptidyl peptidase-4 inhibitor sitagliptin, or the biguanide metformin were associated with changes in expression of genes associated with the development of experimental pancreatitis. The effects of Ex-4 when administered before or after the initiation of caerulein-induced experimental pancreatitis were determined. The importance of endogenous GLP-1R signaling for gene expression in the exocrine pancreas and the severity of pancreatitis was assessed in Glp1r(-/-) mice.

RESULTS-Acute administration of Ex-4 increased expression of egr-1 and c-fos in the exocrine pancreas. Administration of Ex-4 or liraglutide for 1 week increased pancreas weight and induced expression of mRNA transcripts encoding the anti-inflammatory proteins pancreatitis-associated protein (PAP) (RegIII beta) and RegIII alpha. Chronic Ex-4 treatment of high-fat-fed mice increased expression of PAP and reduced pancreatic expression of mRNA transcripts encoding for the proinflammatory monocyte chemotactic protein-1, tumor necrosis factor-alpha, and signal transducer and activator of transcription-3. Sitagliptin and metformin did not significantly change pancreatic gene expression profiles. Ex-4 administered before or after caerulein did not modify the severity of experimental pancreatitis, and levels of pancreatic edema and serum amylase were comparable in caerulein-treated Glp1r(-/-) versus Glp1r(+/+) mice.

CONCLUSIONS-These findings demonstrate that GLP-1 receptor activation increases pancreatic mass and selectively modulates the expression of genes associated with pancreatitis. However, activation or genetic elimination of GLP-1R signaling does not modify the severity of experimental pancreatitis in mice. Diabetes 58:2148-2161, 2009"
The effect of exenatide re-exposure on safety and efficacy,"['Faludi, P', 'Brodows, R', 'Burger, J', 'Ivanyi, T', 'Braun, DK']",PEPTIDES,10.1016/j.peptides.2009.06.026,SEP 2009,12,"Exenatide, a synthetic peptide originally isolated from salivary secretions of Heloderma suspectum, like other subcutaneously injected peptides, can cause antibody formation. Despite that antibody formation has been observed in some patients, results from previous clinical trials have not shown safety and efficacy concerns in exenatide-naive patients. The objective of this multicenter, open-label study was to investigate the response of anti-exenatide antibody formation and the incidence of immune-related and hypersensitivity reactions after exenatide re-exposure. Fifty-eight patients (57% male; 59 +/- 10 years; weight 85 +/- 19 kg; HbA1 c 8.1 +/- 0.9%; duration of diabetes 10 +/- 5 years) were enrolled. At study initiation, 98.3% of patients were taking I or more antidiabetes drugs, including oral medication and various types of insulin. Treatment-emergent adverse events (TEAEs) at any time during the study were observed in 40 and 47% of patients with positive and negative treatment-emergent antibodies, respectively. Immune-related AEs were observed in 6 patients (4 were antibody positive). These AEs had not been reported in their previous exposure to exenatide. Re-exposure to exenatide did not result in increased hypersensitivity reactions. Overall, 72% of patients had a baseline to endpoint reduction in HbA1c (range -0.1 to -2.8%), and 87% of antibody negative versus 62% of antibody positive patients had an HbA1c endpoint reduction. The study design and the patients' baseline characteristics, including diabetes treatment at study initiation, are confounding factors limiting clinical conclusions on exenatide's glycemic effect in this patient population. The study results indicate that anti-exenatide antibody formation did not increase the incidence of TEAEs in patients re-exposed to exenatide. (C) 2009 Elsevier Inc. All rights reserved."
The Extrapancreatic Effects of Glucagon-Like Peptide-1 and Related Peptides,"['Abu-Hamdah, R', 'Rabiee, A', 'Meneilly, GS', 'Shannon, RP', 'Andersen, DK', 'Elahi, D']",JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,10.1210/jc.2008-1296,JUN 2009,94,"Context: Glucagon-like peptide-1 (GLP-1) 7-36 amide, an insulinotropichormone released from the intestinal L cells in response to nutrient ingestion, has been extensively reviewed with respect to beta-cell function. However GLP-1 receptors are abundant in many other tissues. Thus, the function of GLP-1 is not limited to the islet cells, and it has regulatory actions on many other organs.

Evidence Acquisition: A review of published, peer-reviewed medical literature (1987 to September 2008) on the extrapancreatic actions of GLP-1 was performed.

Evidence Synthesis: The extrapancreatic actions of GLP-1 include inhibition of gastric emptying and gastric acid secretion, thereby fulfilling the definition of GLP-1 as an enterogastrone. Other important extrapancreatic actions of GLP-1 include a regulatory role in hepatic glucose production, the inhibition of pancreatic exocrine secretion, cardioprotective and cardiotropic effects, the regulation of appetite and satiety, and stimulation of afferent sensory nerves. The primary metabolite of GLP-1, GLP-1 (9-36) amide, or GLP-1m, is the truncated product of degradation by dipeptidyl peptidase-4. GLP-1m has insulinomimetic effects on hepatic glucose production and cardiac function. Exendin-4 present in the salivary gland of the reptile, Gila monster (Heloderma suspectum), is a high-affinity agonist for the mammalian GLP-1 receptor. It is resistant to degradation by dipeptidyl peptidase-4, and therefore has a prolonged half-life.

Conclusion: GLP-1 and its metabolite have important extrapancreatic effects particularly with regard to the cardiovascular system and insulinomimetic effects with respect to glucose homeostasis. These effects may be particularly important in the obese state. GLP-1, GLP-1m, and exendin-4 therefore have potential therapeutic roles because of their diffuse extrapancreatic actions. (J Clin Endocrinol Metab 94: 1843-1852, 2009)"
The application of toxins and venoms to cardiovascular drug discovery,"['Hodgson, WC', 'Isbister, GK']",CURRENT OPINION IN PHARMACOLOGY,10.1016/j.coph.2008.11.007,APR 2009,17,"Animal venoms contain a variety of highly selective and potent toxins, which have evolved over thousands/millions of years, which target vital physiological processes. As such, they have proven to be an excellent source of lead compounds for the development of therapeutic agents. In particular, a number of these venom components (e.g. bradykinin-potentiating peptides, sarafotoxins, natriuretic peptides) have profound effects on the cardiovascular system. This review article examines recent progress in the search for lead compounds or novel scaffolds for cardiovascular drug development from animal venoms."
Response of Hatchling Komodo Dragons (Varanus komodoensis) at Denver Zoo to Visual and Chemical Cues Arising From Prey,"['Chiszar, D', 'Krauss, S', 'Shipley, B', 'Trout, T', 'Smith, HM']",ZOO BIOLOGY,10.1002/zoo.20219,JAN-FEB 2009,6,"Five hatchling Komodo Dragons (Varanus komodoensis) at Deliver Zoo were observed in two experiments that Studied the effects of visual and chemical cues arising from prey. Rate of tongue flicking was recorded in Experiment 1, and amount of time the lizards spent interacting with stimuli was recorded in Experiment 2. Our hypothesis was that Young V. komodoensis Would be more dependent upon vision than chemoreception, especially when dealing with live, moving, prey. Although Visual cues, including prey motion, had a significant effect, chemical cues had a far stronger effect. Implications of this falsification of Our initial hypothesis are discussed. Zoo Biol 28:29-34, 2009. (c) 2008 Wiley-Liss, Inc."
Does urbanization influence the spatial ecology of Gila monsters in the Sonoran Desert?,"['Kwiatkowski, MA', 'Schuett, GW', 'Repp, RA', 'Nowak, EM', 'Sullivan, BK']",JOURNAL OF ZOOLOGY,10.1111/j.1469-7998.2008.00495.x,DEC 2008,7,"To assess whether urbanization influences the spatial ecology of a rare and protected venomous reptilian predator, the Gila monster Heloderma suspectum, we compared home range (HR) size and movement parameters at three sites varying in degree of urbanization in the Sonoran Desert. We predicted that the urban population of H. suspectum would exhibit smaller HRs, avoid human structures and show less movement. Multivariate analysis indicated that males generally exhibited larger HRs and had higher movement rates and activity levels than females at all three sites. Contrary to our predictions, however, HR size and movement parameters did not vary across the sites in relation to the level of urbanization. At the urban site, individuals often crossed narrow roads and regularly used artificial structures as refuges for extended periods. Furthermore, the population sex ratio at the urban site was female-biased, consistent with the expectation that occupation of larger HRs and higher movement rates results in higher mortality for males in urbanized areas. Gila monsters did not appear to alter certain aspects of their spatial ecology in response to low levels of human activity but additional work will be required to assess population viability and possible effects in the long term and with higher levels of urbanization."
An automated temperature-based option for estimating surface activity and refuge use patterns in free-ranging animals,"['Davis, JR', 'Taylor, EN', 'DeNardo, DF']",JOURNAL OF ARID ENVIRONMENTS,10.1016/j.jaridenv.2008.02.018,AUG 2008,5,"Accurately assessing free-ranging animals' patterns of surface activity and refuge use is critical, yet fundamentally challenging for biologists and wildlife managers. We evaluate the accuracy of an automated technique-temperature-based activity estimation (TBAE)-in estimating surface activity and refuge use patterns of two sympatric reptiles, the western diamond-backed rattlesnake (Crotalus atrox) and the Gila monster (Heloderma suspectum) in the Sonoran Desert. TBAE derived from a comparison of body temperature to shaded air temperature was effective in estimating the overall percent surface activity for both rattlesnakes (observed surface activity 51.8%, TBAE estimated surface activity 48.2%) and Gila monsters (observed 22.3%, TBAE 24.5%). There was, however, considerable interspecific difference in the effectiveness of TBAE in predicting surface activity at specific time points; TBAE was far more accurate for Gila monsters than for rattlesnakes (96% vs. 66% time point-specific accuracy, respectively). We assert that, when validated, TBAE can be used to yield concurrent and accurate body temperatures and activity estimates for multiple free-ranging animals, particularly in and environments, which improves our understanding of animal biology and can be used to inform management decisions. (c) 2008 Elsevier Ltd. All rights reserved."
Water storage compromises walking endurance in an active forager: evidence of a trade-off between osmoregulation and locomotor performance,"['Davis, JR', 'DeNardo, DF']",JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY,10.1007/s00359-008-0342-2,AUG 2008,2,"Trade-offs between locomotor performance and load-carrying in animals are well-established and often result from requisite life processes including reproduction and feeding. Osmoregulation, another necessary process, may involve storage of fluid in the urinary bladder of some species. The purpose of this study was to determine whether storage of urine in the urinary bladder reduces walking endurance in an actively foraging lizard. The results of our paired-design study indicate that the volume of fluid stored in the urinary bladder (36.5 +/- 1.6 ml) contributed a significant load (9.2% of body mass) to the lizards. This load resulted in a disproportionate 24.5 +/- 2.8% decrement in walking endurance. Specifically, Gila monsters walked at a fixed pace for a significantly shorter duration when the urinary bladder contained fluid (26 +/- 2.0 min) compared to when the bladder was empty (34.3 +/- 2.3 min). Since fluid stored in the bladder contributes to osmoregulation in this species, our results indicate the presence of a trade-off between osmoregulation and endurance in Gila monsters. Bearing other loads (e.g., a clutch or meal) influences the evolution of life-history traits and foraging strategy; thus the negative effect of fluid storage on endurance may also have evolutionary implications."
Nucleoside composition of Heloderma venoms,"['Aird, SD']",COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY,10.1016/j.cbpb.2008.02.012,JUN 2008,1,"Venoms of Heloderma horridum and Heloderma suspectum were analyzed for the possible presence of purine and pyrimidine nucleosides. Adenosine, cytidine, guanosine, hypoxanthine, inosine, and uridine were found in mu g quantities. These amounts are much smaller than those seen in many elapid or viperine venoms, but greater and more varied than those found in crotaline venoms. While their contribution to the hypotension induced by Heloderma venoms may be minor, venom nucleosides nonetheless act in concert with kallikreins/hemorrhagins, alkaline phosphomonoesterase, 5'-nucleotidase, helodermin, helospectins, helothermine, and serotonin. The use of nucleosides as toxins is therefore a generalized squamate strategy, rather than the exclusive province of snakes. Both Heloderma venoms were found to be devoid of NADase and phosphodiesterase activities. Enzymes to release endogenous purines in the prey, are not significant components of Heloderma venoms. (c) 2008 Elsevier Inc. All rights reserved."
Ecological interactions between Gila monsters (Heloderma suspectum) and desert tortoises (Gopherus agassizii),"['Gienger, CM', 'Tracy, CR']",SOUTHWESTERN NATURALIST,10.1894/0038-4909(2008)53[265:EIBGMH]2.0.CO;2,JUN 2008,2,"We report on ecological interactions between the Gila monster (Heloderma suspectum) and the desert tortoise (Gopherus agassizii) in the Mojave Desert of southern Nevada. Eggs of desert tortoises are an important source of food for Gila monsters, and although tortoises are not always successful, they vigorously defend their nests from predation by Gila monsters. Shelters were co-occupied by these two species only during the nesting season for desert tortoises, and Gila monsters occupied shelters almost exclusively with female tortoises, probably because these shelters were nesting sites."
Preparation and characterization of a novel exendin-4 human serum albumin fusion protein expressed in Pichia pastoris,"['Huang, YS', 'Chen, Z', 'Chen, YQ', 'Ma, GC', 'Shan, JF', 'Liu, W', 'Zhou, LF']",JOURNAL OF PEPTIDE SCIENCE,10.1002/psc.942,MAY 2008,20,"A novel recombinant exendin-4 human serum albumin fusion protein (rEx-4/HSA) expressed in Pichia pastoris was prepared and characterized. Ex-4 is a 39-amino acid peptide isolated from the salivary gland of the lizard Heloderma suspectum and is thought to be a novel therapeutic agent for type 2 diabetes. But to gain a continued effect, the peptide has to be injected twice a day owing to its short plasma half-life (T-1/2 = 2.4 h). To extend the half-life of Ex-4 molecule in vivo, we designed a genetically engineered Ex-4/HSA fusion protein. Between Ex-4 and HSA, a peptide linker GGGGS was inserted and the fusion protein was expressed in methylotrophic yeast P. pastoris with native HSA secretion signal sequence. The recombinant protein was secreted correctly and was obtained with high purity (typically >98%) by a three-step purification procedure. cAMP assay demonstrated that the fusion protein had a bioactivity similar to Ex-4 for interaction with GLP-1 receptors in vitro. Results from oral glucose tolerance test indicated that rEx-4/HSA could effectively improve glucose tolerance in diabetic db/db mice. Pharmacokinetics studies in cynomologus monkeys also showed that rEx-4/HSA had a much longer plasma half-life. Therefore, rEx-4/HSA fusion protein could potentially be used as a new recombinant biodrug for type 2 diabetes therapy. Copyright (C) 2007 European Peptide Society and John Wiley & Sons, Ltd."
Exenatide and rare adverse events - Reply,"['Bloomgren, G', 'Braun, D', 'Kolterman, O']",NEW ENGLAND JOURNAL OF MEDICINE,NA,MAY 1 2008,4,NA
